cell_id,lat,lon,risk_score,rainfall_score,terrain_score,lake_proximity_score
CELL_000042,28.08126522814656,85.4460620426673,51.730383844612305,0.3352474179127486,0.2708570988130106,0.9458069986126099
CELL_000043,28.082167613818086,85.44604904972071,54.42962848774472,0.3352474179127486,0.3476722676121473,0.9499691691074457
CELL_000044,28.083069999365375,85.44603605617336,45.7300070225922,0.3352474179127486,0.08350804172447458,0.9531447510405426
CELL_000045,28.08397238478841,85.44602306202522,52.33347035952246,0.3352474179127486,0.2791763013205899,0.9555803915523354
CELL_000046,28.084874770087186,85.44601006727626,56.01707688882037,0.3352474179127486,0.3879271363239299,0.9573377524279327
CELL_000047,28.085777155261713,85.44599707192647,56.03985749276331,0.3352474179127486,0.38743898052515285,0.9585093263449976
CELL_000048,28.086679540311977,85.44598407597582,49.55355154753953,0.3352474179127486,0.1924181696726787,0.9589409588407585
CELL_000049,28.087581925237984,85.4459710794243,45.14130825754072,0.3352474179127486,0.06079081239401881,0.9582010174194543
CELL_000050,28.08848431003972,85.44595808227187,50.63845639997945,0.3352474179127486,0.22703098504701713,0.9568752890396177
CELL_000051,28.089386694717202,85.44594508451851,54.43185516331809,0.3352474179127486,0.34259030882277375,0.9551179281640203
CELL_000052,28.090289079270406,85.44593208616422,55.26891389616841,0.3352474179127486,0.3703535275679564,0.9524664714043471
CELL_000053,28.075862428430323,85.44715738676526,47.94315125978453,0.3352474179127486,0.1883793227480602,0.914667797132727
CELL_000054,28.076764815282072,85.44714440591937,49.333110665776,0.3352474179127486,0.22135296233492627,0.9233929397256051
CELL_000055,28.077667202009593,85.44713142447323,54.907164756864155,0.3352474179127486,0.38145264888751856,0.9305148759056575
CELL_000056,28.078569588612897,85.44711844242681,51.67934158916123,0.3352474179127486,0.2780509737423565,0.9370818560197318
CELL_000057,28.079471975091955,85.44710545978012,54.274446328554546,0.3352474179127486,0.34973793741328807,0.9432480345305997
CELL_000058,28.080374361446797,85.4470924765331,57.31591387904014,0.3352474179127486,0.4357715430861724,0.948458455372283
CELL_000059,28.081276747677396,85.44707949268575,54.164825377250224,0.3352474179127486,0.33646009968655255,0.9532372437182056
CELL_000060,28.082179133783754,85.44706650823804,45.87439836938835,0.3352474179127486,0.08386259698884947,0.9571219361800524
CELL_000061,28.083081519765873,85.44705352318995,50.45518387201754,0.3352474179127486,0.2178639329941935,0.9605441652535841
CELL_000062,28.08398390562376,85.44704053754147,51.43492112429988,0.3352474179127486,0.24482041005087096,0.9629798057653769
CELL_000063,28.084886291357392,85.44702755129255,55.27645033657058,0.3352474179127486,0.35840141822105753,0.9646446739633112
CELL_000064,28.08578867696678,85.44701456444321,60.41972834558005,0.3352474179127486,0.5113431992189507,0.9660012332357022
CELL_000065,28.086691062451916,85.4470015769934,54.04287206892416,0.3352474179127486,0.319544216638405,0.9664945275165716
CELL_000066,28.08759344781279,85.4469885889431,45.20091464981245,0.3352474179127486,0.05514875905657468,0.96563126252505
CELL_000067,28.088495833049414,85.44697560029228,46.07291506089101,0.3352474179127486,0.08257283798365961,0.9643671959303222
CELL_000068,28.08939821816178,85.44696261104096,50.692239179213125,0.3352474179127486,0.22318740044190943,0.9623323570217358
CELL_000069,28.09030060314987,85.44694962118908,55.34479214839937,0.3352474179127486,0.36526129181439804,0.9598350547248343
CELL_000070,28.074971550404737,85.44818775814848,53.12051453334018,0.3352474179127486,0.3456733980782077,0.9126946200092493
CELL_000071,28.075873937815206,85.44817478639895,50.795008821060925,0.3352474179127486,0.26724474590206054,0.9213581008170186
CELL_000072,28.076776325101456,85.44816181404961,44.769282154051695,0.3352474179127486,0.0782102666872206,0.9296207800215817
CELL_000073,28.077678712263495,85.44814884110039,50.41321960159636,0.3352474179127486,0.24019063768562765,0.9369585324495144
CELL_000074,28.07858109930131,85.4481358675513,51.419505678022716,0.3352474179127486,0.26347310004624636,0.9438646523816865
CELL_000075,28.079483486214908,85.44812289340233,57.06481338745868,0.3352474179127486,0.42706695442166387,0.9496300292893479
CELL_000076,28.080385873004275,85.44810991865342,58.148519260743704,0.3352474179127486,0.45405940085298796,0.9551487590565747
CELL_000077,28.081288259669417,85.44809694330456,46.83649349982015,0.3352474179127486,0.10985817789425005,0.959989209187606
CELL_000078,28.082190646210325,85.44808396735576,45.63083431820907,0.3352474179127486,0.06992703355428806,0.9637505780792354
CELL_000079,28.083093032627005,85.44807099080694,52.308805645478984,0.3352474179127486,0.26681311340629976,0.9672036380453214
CELL_000080,28.083995418919447,85.44805801365814,54.946731068975566,0.3352474179127486,0.3435460664919583,0.9696084476645599
CELL_000081,28.08489780508765,85.4480450359093,57.33492626278197,0.3352474179127486,0.41346539232310775,0.9713349776476029
CELL_000082,28.085800191131607,85.44803205756041,52.79935940256583,0.3352474179127486,0.2761651508144494,0.9725682133497765
CELL_000083,28.086702577051327,85.44801907861147,55.27730675025264,0.3352474179127486,0.3500719387492935,0.9729998458455372
CELL_000084,28.087604962846797,85.4480060990624,46.47200383673329,0.3352474179127486,0.0867144545501259,0.9721982426391244
CELL_000085,28.088507348518014,85.44799311891323,50.61430553414521,0.3352474179127486,0.21215507938954828,0.9710266687220594
CELL_000086,28.089409734064986,85.44798013816394,50.12717743178665,0.3352474179127486,0.19973022969014953,0.9688376753507014
CELL_000087,28.090312119487695,85.44796715681449,53.4581128068102,0.3352474179127486,0.30190894609732283,0.9665870201942346
CELL_000088,28.07498305181829,85.44920514988584,44.712245002826165,0.3352474179127486,0.08778325882534299,0.9183366733466933
CELL_000089,28.07588543966297,85.4491921866325,59.6073343267732,0.3352474179127486,0.5257874723806587,0.9271851395097888
CELL_000090,28.07678782738344,85.4491792227797,48.62228730966206,0.3352474179127486,0.1881275371255331,0.9352936642515801
CELL_000091,28.077690214979707,85.44916625832745,54.13005498175839,0.3352474179127486,0.34571450593494685,0.9429397256050562
CELL_000092,28.078592602451753,85.4491532932757,47.414230169741195,0.3352474179127486,0.13770361235291095,0.9494758748265762
CELL_000093,28.079494989799596,85.44914032762445,56.28599078498878,0.3352474179127486,0.3976594214069164,0.9556728842299984
CELL_000094,28.080397377023214,85.44912736137367,54.450867547059936,0.3352474179127486,0.3372719798571502,0.9610066286418992
CELL_000095,28.081299764122612,85.44911439452333,51.7012657794221,0.3352474179127486,0.2500976311597554,0.9656929243101587
CELL_000096,28.082202151097782,85.44910142707344,47.01308600106196,0.3352474179127486,0.10547505266944146,0.9696701094496686
CELL_000097,28.083104537948724,85.44908845902394,50.833376154017444,0.3352474179127486,0.21650737372180254,0.973246492985972
CELL_000098,28.08400692467545,85.44907549037484,58.294966000376824,0.3352474179127486,0.4380427521710087,0.9755588099275474
CELL_000099,28.08490931127794,85.4490625211261,53.317147114742305,0.3352474179127486,0.28707414829659317,0.9771928472329274
CELL_000100,28.085811697756185,85.4490495512777,53.05491324529401,0.3352474179127486,0.27809722008118803,0.9783027593648836
CELL_000101,28.08671408411021,85.44903658082961,51.798554373704675,0.3352474179127486,0.23988232876008428,0.9788268845383074
CELL_000102,28.087616470339984,85.44902360978183,53.710412277546546,0.3352474179127486,0.29794717640409024,0.9781177740095576
CELL_000103,28.088518856445514,85.44901063813434,45.603771645855815,0.3352474179127486,0.055950362262987496,0.9769153691999384
CELL_000104,28.089421242426805,85.44899766588709,51.05655755956357,0.3352474179127486,0.22159960947536098,0.9748496993987976
CELL_000105,28.09032362828384,85.44898469304009,49.862888169501396,0.3352474179127486,0.18800935203740818,0.9726298751348852
CELL_000106,28.091226014016627,85.44897171959329,46.74297312573866,0.3352474179127486,0.096323416062895,0.9707183597965161
CELL_000107,28.074994545694977,85.45022254222265,44.66034633369303,0.3352474179127486,0.08086172344689378,0.9237012486511484
CELL_000108,28.07589693397359,85.45020958746548,60.85667060616961,0.3352474179127486,0.5578104927804327,0.9326422074919068
CELL_000109,28.076799322128004,85.45019663210927,50.87585427264786,0.3352474179127486,0.2506166178510868,0.9404115924156005
CELL_000110,28.07770171015821,85.45018367615398,58.25180275080074,0.3352474179127486,0.46443399619752324,0.9478726684137506
CELL_000111,28.078604098064215,85.45017071959961,47.22342120137711,0.3352474179127486,0.12679975335285956,0.9546554647757053
CELL_000112,28.079506485846007,85.45015776244611,53.29488035900861,0.3352474179127486,0.3027156877858281,0.9608833050716818
CELL_000113,28.080408873503586,85.45014480469348,58.969991264580436,0.3352474179127486,0.46720363804532145,0.9666486819793433
CELL_000114,28.08131126103696,85.45013184634169,53.601647739924296,0.3352474179127486,0.3018678382405837,0.9709341760443965
CELL_000115,28.08221364844611,85.45011888739072,47.73418632136067,0.3352474179127486,0.12205179589949128,0.9747263758285802
CELL_000116,28.08311603573104,85.45010592784055,51.24445472140863,0.3352474179127486,0.2239376188273984,0.978148604902112
CELL_000117,28.08401842289176,85.45009296769118,52.390678793484405,0.3352474179127486,0.25591953137043316,0.9805534145213504
CELL_000118,28.08492080992825,85.45008000694254,56.8964424575647,0.3352474179127486,0.3893659113097991,0.9822799445043934
CELL_000119,28.085823196840504,85.45006704559465,54.6639432711577,0.3352474179127486,0.32131185447818716,0.9833590257437953
CELL_000120,28.08672558362854,85.45005408364747,55.476679855437375,0.3352474179127486,0.3452623195108165,0.983790658239556
CELL_000121,28.087627970292335,85.45004112110098,56.77568812839354,0.3352474179127486,0.38494167822825137,0.9830815477108062
CELL_000122,28.088530356831892,85.45002815795516,56.68388058167617,0.3352474179127486,0.38335902574379527,0.9819099737937413
CELL_000123,28.089432743247215,85.45001519421,54.284552010002905,0.3352474179127486,0.3132290221468578,0.980060120240481
CELL_000124,28.090335129538296,85.45000222986546,49.19128856002604,0.3352474179127486,0.16225014130825752,0.978241097579775
CELL_000125,28.07410364319837,85.45125288082079,49.20293578610212,0.3352474179127486,0.22262730589383894,0.9182133497764761
CELL_000126,28.075006032034807,85.45123993515847,47.67320966719764,0.3352474179127486,0.16711628384975077,0.92783258825343
CELL_000127,28.075908420747062,85.45122698889752,53.539300823869965,0.3352474179127486,0.33428138327937934,0.936650223523971
CELL_000128,28.076810809335125,85.4512140420379,55.958498192967134,0.3352474179127486,0.3987487796105031,0.9447587482657623
CELL_000129,28.07771319779899,85.45120109457962,54.545073052087076,0.3352474179127486,0.348576640460408,0.9525281331894558
CELL_000130,28.078615586138664,85.45118814652261,49.603908672044945,0.3352474179127486,0.1933739273418632,0.9594959149067366
CELL_000131,28.07951797435413,85.4511751978669,51.55961495640855,0.3352474179127486,0.24624890807255537,0.9652921227069524
CELL_000132,28.08042036244539,85.45116224861243,62.2180257951801,0.3352474179127486,0.5604825034684754,0.9708108524741791
CELL_000133,28.08132275041245,85.45114929875922,48.535789527773495,0.3352474179127486,0.14548327424078927,0.975342993679667
CELL_000134,28.082225138255293,85.45113634830722,52.9190860353185,0.3352474179127486,0.2728508298648579,0.9794743332819486
CELL_000135,28.08312752597393,85.4511233972564,50.09583269102307,0.3352474179127486,0.1852859565284415,0.9823416062895021
CELL_000136,28.084029913568354,85.45111044560674,61.1411712313516,0.3352474179127486,0.5140254868711783,0.9849622321566209
CELL_000137,28.08493230103856,85.45109749335826,53.70287583714438,0.3352474179127486,0.2892425877395817,0.986596269462001
CELL_000138,28.085834688384537,85.45108454051088,56.84625661579569,0.3352474179127486,0.38243409896716507,0.9877061815939572
CELL_000139,28.0867370756063,85.45107158706462,50.56463354058543,0.3352474179127486,0.1936770977853142,0.9880144905195005
CELL_000140,28.087639462703834,85.45105863301946,58.804360858469074,0.3352474179127486,0.44142387338780126,0.9874595344535224
CELL_000141,28.08854184967714,85.45104567837534,54.20781734408989,0.3352474179127486,0.30476080365859926,0.9862262987513488
CELL_000142,28.089444236526216,85.45103272313227,47.642550057379715,0.3352474179127486,0.10962180771800012,0.9844072760906428
CELL_000143,28.090346623251047,85.45101976729023,54.27376119760889,0.3352474179127486,0.30982220851960335,0.9831432094959149
CELL_000144,27.86205020569232,85.45529395718357,34.11720877652741,0.6881223986434407,0.1225605056266379,0.21283335902574374
CELL_000145,27.862952624067606,85.45528116001647,37.052652313173354,0.6881223986434407,0.20643081033862595,0.21702636041313395
CELL_000146,27.86385504231938,85.4552683622561,38.229022146857815,0.6881223986434407,0.23715893325111762,0.22158933251117618
CELL_000147,27.871074383886242,85.45516595881274,33.57424250209821,0.6881223986434407,0.061813370330404384,0.25729150608910123
CELL_000148,28.074115121567957,85.45227026585943,45.89118407755683,0.3352474179127486,0.11877344432454655,0.9227146600894096
CELL_000149,28.075017510837746,85.45225732869294,51.28539129541133,0.3352474179127486,0.27150454755665177,0.9318097733929397
CELL_000150,28.075919899983365,85.4522443909282,56.73732079543702,0.3352474179127486,0.4265531062124248,0.9403190997379374
CELL_000151,28.07682228900479,85.45223145256521,58.601904664028915,0.3352474179127486,0.4741971121730641,0.9486126098350547
CELL_000152,28.077724677902033,85.45221851360394,58.23895654556978,0.3352474179127486,0.45590925440624835,0.9560120240480962
CELL_000153,28.078627066675086,85.45220557404436,50.9909562715174,0.3352474179127486,0.231470633574842,0.9630106366579313
CELL_000154,28.07952945532394,85.45219263388644,59.68081462069438,0.3352474179127486,0.4862160217871641,0.9689609989209188
CELL_000155,28.0804318438486,85.45217969313018,53.35996779884555,0.3352474179127486,0.29107188736447254,0.9744797286881455
CELL_000156,28.081334232249063,85.45216675177554,60.848791600294604,0.3352474179127486,0.5109578130620215,0.9792585170340682
CELL_000157,28.08223662052532,85.4521538098225,57.37106692016511,0.3352474179127486,0.40298802733672473,0.9828965623554802
CELL_000158,28.083139008677364,85.45214086727105,57.019252179572824,0.3352474179127486,0.38925800318585885,0.9860721442885771
CELL_000159,28.084041396705214,85.45212792412117,57.15422297586626,0.3352474179127486,0.39077899388520637,0.988600277478033
CELL_000160,28.084943784608853,85.45211498037284,48.66339516640117,0.3352474179127486,0.13438929140331946,0.9902651456759674
CELL_000161,28.085846172388266,85.45210203602602,54.30579106931812,0.3352474179127486,0.3027362417141976,0.9911900724525975
CELL_000162,28.086748560043482,85.4520890910807,49.847986571433474,0.3352474179127486,0.1684471507116798,0.9917450285185756
CELL_000163,28.08765094757446,85.45207614553686,48.05105938372471,0.3352474179127486,0.11524844560916704,0.9910359179898258
CELL_000164,28.088553334981224,85.45206319939449,52.56350307452512,0.3352474179127486,0.2519783156055701,0.9896793587174348
CELL_000165,28.089455722263768,85.45205025265354,48.44672250483874,0.3352474179127486,0.1296773033245979,0.9884769539078156
CELL_000166,28.090358109422077,85.45203730531401,55.61096552078516,0.3352474179127486,0.34568367504239245,0.9873978726684137
CELL_000167,27.86115915601865,85.4563221453221,38.20093177808609,0.6881223986434407,0.25089923436616823,0.20700632033297361
CELL_000168,27.862061574948882,85.45630935715184,38.173869105732834,0.6881223986434407,0.2455243820975284,0.21156929243101585
CELL_000169,27.862963993755592,85.45629656838871,33.4923693540928,0.6881223986434407,0.10076306459071988,0.21588561738862344
CELL_000170,27.86386641243878,85.45628377903269,42.258105955500746,0.6881223986434407,0.359449668567905,0.22017111145367663
CELL_000171,27.864768830998457,85.45627098908376,43.85531747255194,0.6881223986434407,0.40283387287395306,0.22470325265916447
CELL_000172,27.865671249434605,85.45625819854192,36.36186903721974,0.6881223986434407,0.17359077128616204,0.22914290118698932
CELL_000173,27.86747608593632,85.45623261567935,33.556257814774845,0.6881223986434407,0.08066646112738297,0.23789887467242177
CELL_000174,27.86837850400188,85.45621982335861,33.689001935494915,0.6881223986434407,0.08020913622116027,0.24233852320024662
CELL_000175,27.869280921943904,85.45620703044484,37.09735710737714,0.6881223986434407,0.1782051282051282,0.24659318637274552
CELL_000176,27.87018333976239,85.45619423693806,42.24800027405238,0.6881223986434407,0.3277914803966908,0.2515261291814398
CELL_000177,27.871085757457333,85.45618144283821,48.036329068393194,0.6881223986434407,0.4970633574841991,0.25590411592415596
CELL_000178,27.871988175028733,85.4561686481453,43.4963088570303,0.6881223986434407,0.3562689481527157,0.2604979189147526
CELL_000179,28.07322420257388,85.45330057956906,46.28068102015998,0.3352474179127486,0.13785776681568263,0.9153152458763681
CELL_000180,28.074126592400923,85.45328765149627,48.837418426596784,0.3352474179127486,0.2043240326807461,0.9255511022044088
CELL_000181,28.075028982103785,85.45327472282564,54.464056317763735,0.3352474179127486,0.36368891629412675,0.9349853553260367
CELL_000182,28.075931371682476,85.45326179355716,61.59130226264495,0.3352474179127486,0.5684111813370331,0.9440804686295668
CELL_000183,28.07683376113699,85.45324886369082,63.29316753164448,0.3352474179127486,0.6114511073428909,0.9520965006936951
CELL_000184,28.07773615046732,85.45323593322658,61.501378826028116,0.3352474179127486,0.5503596937464672,0.9594342531216279
CELL_000185,28.078638539673467,85.45322300216442,59.55886131236833,0.3352474179127486,0.48523971018961,0.9662787112686912
CELL_000186,28.07954092875543,85.45321007050433,57.955312334069845,0.3352474179127486,0.43130620214788545,0.9721057499614614
CELL_000187,28.0804433177132,85.45319713824628,57.34417553054828,0.3352474179127486,0.40770001541544626,0.9773778325882534
CELL_000188,28.08134570654678,85.45318420539024,59.1210626380967,0.3352474179127486,0.45638199475874824,0.9820024664714043
CELL_000189,28.082248095256155,85.45317127193621,60.21829984755836,0.3352474179127486,0.4855069112584143,0.9857946662555881
CELL_000190,28.083150483841344,85.45315833788416,61.114279841734756,0.3352474179127486,0.5091490673655003,0.9890319099737938
CELL_000191,28.08405287230233,85.45314540323406,59.53488172927051,0.3352474179127486,0.45945480704999736,0.9913442269153692
CELL_000192,28.08495526063911,85.4531324679859,51.0700888957402,0.3352474179127486,0.20366116849082783,0.9931940804686296
CELL_000193,28.085857648851682,85.45311953213965,51.74117465700632,0.3352474179127486,0.22271466008940957,0.9942731617080315
CELL_000194,28.086760036940053,85.4531065956953,53.90498946611171,0.3352474179127486,0.2871666409742562,0.9947356250963465
CELL_000195,28.087662424904206,85.45309365865282,48.723001558672905,0.3352474179127486,0.1323852833872874,0.9940573454601511
CELL_000196,28.088564812744142,85.45308072101218,58.73122313002072,0.3352474179127486,0.4339268280150043,0.9927624479728688
CELL_000197,28.089467200459865,85.45306778277337,50.46922905640341,0.3352474179127486,0.1868994399054519,0.9919300138739017
CELL_000198,28.090369588051367,85.45305484393639,49.38706472774609,0.3352474179127486,0.1555444221776887,0.9908201017419455
CELL_000199,28.091271975518644,85.45304190450118,47.44112155935803,0.3352474179127486,0.09886182621653561,0.9891244026514567
CELL_000200,27.861170517374166,85.45733753747963,33.06810201599781,0.6881223986434407,0.09799342274292173,0.2059272390935718
CELL_000201,27.862072936735522,85.45732475771297,40.42469554493602,0.6881223986434407,0.3145290581162325,0.2100894095884076
CELL_000202,27.86297535597337,85.45731197735383,40.80494321977288,0.6881223986434407,0.3216818251888392,0.2143440727609064
CELL_000203,27.86387777508771,85.45729919640219,43.21574773478581,0.6881223986434407,0.3892271722933045,0.219122861106829
CELL_000204,27.864780194078538,85.45728641485802,46.72430330746965,0.6881223986434407,0.490444992549201,0.22316170803144753
CELL_000205,27.86568261294584,85.45727363272134,46.940804686295664,0.6881223986434407,0.4924387236010482,0.22766301834438107
CELL_000206,27.86658503168963,85.45726084999208,44.54336022472295,0.6881223986434407,0.4161374030111505,0.23204100508709724
CELL_000207,27.8674874503099,85.45724806667026,35.4441361355189,0.6881223986434407,0.13887518626997583,0.23632649915215043
CELL_000208,27.868389868806638,85.45723528275583,39.345443022797724,0.6881223986434407,0.25119726632752687,0.24104362571296434
CELL_000209,27.86929228717985,85.45722249824878,40.36354760803658,0.6881223986434407,0.27726992446431326,0.2455141051333436
CELL_000210,27.870194705429526,85.45720971314911,39.01897812719455,0.6881223986434407,0.23255485329633627,0.24989209187605976
CELL_000211,27.871097123555668,85.45719692745675,42.528218830824045,0.6881223986434407,0.3332074405220698,0.2545167257592107
CELL_000212,27.871999541558285,85.45718414117172,42.8598222085196,0.6881223986434407,0.33850007707723134,0.259172190534916
CELL_000213,27.87290195943735,85.45717135429398,45.60462805953788,0.6881223986434407,0.41649709675761787,0.2635193463850779
CELL_000214,27.873804377192872,85.45715856682351,35.11938406727986,0.6881223986434407,0.09716098864395457,0.2682981347310005
CELL_000215,28.07323566543744,85.45431795730826,47.79173732079543,0.3352474179127486,0.1805379990750732,0.9179667026360413
CELL_000216,28.074138055697258,85.45430503773095,52.11679769796002,0.3352474179127486,0.29986896870664403,0.9283875443194081
CELL_000217,28.075040445832908,85.45429211755621,59.28189712758852,0.3352474179127486,0.5056343456143056,0.9375751503006012
CELL_000218,28.07594283584439,85.454279196784,64.71875374680985,0.3352474179127486,0.6600457324906223,0.9462694620009249
CELL_000219,28.076845225731702,85.45426627541433,61.16840518644126,0.3352474179127486,0.5454884127228817,0.9543163249576075
CELL_000220,28.077747615494836,85.45425335344713,60.464090574311015,0.3352474179127486,0.5168054056831611,0.9618698936334207
CELL_000221,28.078650005133795,85.45424043088242,60.59323775756642,0.3352474179127486,0.5141128410667489,0.968436873747495
CELL_000222,28.079552394648573,85.45422750772018,59.62120822842266,0.3352474179127486,0.47881660757412253,0.9745722213658086
CELL_000223,28.080454784039176,85.45421458396036,54.20884504050837,0.3352474179127486,0.31114279841734754,0.9798751348851549
CELL_000224,28.081357173305584,85.45420165960296,63.74946474144871,0.3352474179127486,0.5928909100251786,0.9843456143055341
CELL_000225,28.08225956244781,85.45418873464794,61.59541304831886,0.3352474179127486,0.524353835876882,0.9882611376599353
CELL_000226,28.083161951465843,85.4541758090953,63.93736190329376,0.3352474179127486,0.5917450285185756,0.9911284106674888
CELL_000227,28.084064340359685,85.45416288294501,55.33965366630697,0.3352474179127486,0.3312548173269616,0.993687374749499
CELL_000228,28.084966729129324,85.45414995619704,52.098299162427416,0.3352474179127486,0.23216432865731465,0.9955372283027594
CELL_000229,28.085869117774767,85.45413702885139,51.08379151465324,0.3352474179127486,0.20049586352191562,0.996770464004933
CELL_000230,28.086771506296014,85.45412410090802,53.10698319716356,0.3352474179127486,0.2609141359642362,0.997047942037922
CELL_000231,28.08767389469305,85.45411117236692,48.84170049500711,0.3352474179127486,0.13354144185807515,0.9964621550793895
CELL_000232,28.08857628296588,85.45409824322806,57.466813969819974,0.3352474179127486,0.39365140537485227,0.9951055958069986
CELL_000233,28.089478671114502,85.45408531349142,56.15872771183392,0.3352474179127486,0.3546246338831509,0.9948897795591183
CELL_000234,28.0903810591389,85.45407238315698,47.83798365962695,0.3352474179127486,0.10608139355634345,0.9938106983197164
CELL_000235,28.091283447039086,85.45405945222473,52.620540225750645,0.3352474179127486,0.25137711320076045,0.9919916756590104
CELL_000236,27.861181871260026,85.45835293022961,48.26944487265128,0.6881223986434407,0.5556060839627973,0.20435486357330046
CELL_000237,27.86208429105223,85.45834015886656,39.65015501087645,0.6881223986434407,0.2924644160115102,0.2089178356713427
CELL_000238,27.862986710720936,85.45832738691142,39.856208142781284,0.6881223986434407,0.29442217768871076,0.2131416679512872
CELL_000239,27.863889130266138,85.45831461436418,42.53832451227241,0.6881223986434407,0.37069266738605416,0.2173346693386774
